"id","member","subject","period","codes","date","hour"
419031,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-10,9
419032,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-11,9
419033,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-12,8
419034,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-13,9
419035,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-16,9
419036,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-17,9
419037,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-18,9
419038,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-19,9
419039,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-20,8
419040,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-23,9
419041,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-24,9
419042,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-25,9
419043,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-26,8
419044,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-27,9
419045,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-30,8
419046,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-01-31,8
40207,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-09,18
40208,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-10,18
40209,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-11,18
40210,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-14,18
40211,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-15,18
40212,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-16,18
40213,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-17,18
40214,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-18,18
40215,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-21,9
40216,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-22,8
40217,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-23,8
40218,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-24,19
40219,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-25,8
40220,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-28,8
40221,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-29,8
40222,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-30,8
40223,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2013",PPERMENE,2013-01-31,8
80348,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-09,18
80331,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-09,18
80332,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-10,18
80349,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-10,18
80350,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-13,18
80333,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-13,18
80351,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-14,19
80334,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-14,19
80352,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-15,19
80335,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-15,19
80336,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-16,18
80353,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-16,18
80337,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-17,9
80354,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-17,9
80355,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-20,18
80338,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-20,18
80339,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-21,9
80356,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-21,9
80340,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-22,9
80357,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-22,9
80358,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-23,18
80341,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-23,18
80359,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-24,18
80342,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-24,18
80360,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-27,8
80343,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-27,8
80344,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-28,8
80361,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-28,8
80362,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-29,9
80345,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-29,9
80346,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-30,9
80363,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-30,9
80364,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2014",PPERMENE,2014-01-31,8
80347,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2014","POBOR250,POBOR259",2014-01-31,8
125548,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-12,17
125533,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-12,17
125549,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-13,17
125534,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-13,17
125535,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-14,17
125550,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-14,17
125551,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-15,17
125536,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-15,17
125552,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-16,17
125537,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-16,17
125538,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-19,17
125553,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-19,17
125554,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-20,18
125539,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-20,18
125540,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-21,17
125555,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-21,17
125556,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-22,17
125541,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-22,17
125542,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-23,17
125557,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-23,17
125543,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-26,17
125558,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-26,17
125559,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-27,17
125544,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-27,17
125560,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-28,17
125545,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-28,17
125546,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-29,17
125561,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-29,17
125562,"ОАО ""Пермэнергосбыт""",Пермский край,"01.2015",PPERMENE,2015-01-30,17
125547,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2015","POBOR159,POBOR250,POBOR475,POBOR259",2015-01-30,17
173227,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-11,17
173242,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-11,17
173243,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-12,17
173228,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-12,17
173244,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-13,17
173229,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-13,17
173230,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-14,17
173245,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-14,17
173231,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-15,18
173246,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-15,18
173232,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-18,17
173247,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-18,17
173233,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-19,16
173248,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-19,16
173234,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-20,18
173249,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-20,18
173250,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-21,17
173235,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-21,17
173236,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-22,17
173251,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-22,17
173252,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-25,17
173237,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-25,17
173253,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-26,17
173238,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-26,17
173254,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-27,17
173239,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-27,17
173240,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-28,17
173255,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-28,17
173256,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2016",PPERMENE,2016-01-29,17
173241,"ОАО ""Оборонэнергосбыт""",Пермский край,"01.2016","POBOR259,POBOR250,POBOR475,POBOR159",2016-01-29,17
220446,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-09,17
220447,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-10,17
220448,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-11,16
220449,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-12,17
220450,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-13,17
220451,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-16,17
220452,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-17,17
220453,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-18,19
220454,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-19,17
220455,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-20,17
220456,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-23,16
220457,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-24,17
220458,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-25,17
220459,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-26,17
220460,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-27,17
220461,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-30,17
220462,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2017",PPERMENE,2017-01-31,17
255231,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-09,17
255232,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-10,20
255233,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-11,20
255234,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-12,17
255235,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-15,8
255236,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-16,17
255237,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-17,8
255238,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-18,8
255239,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-19,8
255240,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-22,9
255241,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-23,8
255242,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-24,8
255243,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-25,17
255244,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-26,8
255245,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-29,18
255246,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-30,17
255247,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2018",PPERMENE,2018-01-31,8
290035,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-09,17
290036,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-10,17
290037,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-11,12
290038,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-14,17
290039,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-15,17
290040,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-16,17
290041,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-17,17
290042,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-18,8
290043,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-21,17
290044,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-22,20
290045,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-23,17
290046,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-24,10
290047,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-25,9
290048,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-28,12
290049,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-29,19
290050,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-30,17
290051,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2019",PPERMENE,2019-01-31,17
325174,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-09,16
325175,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-10,16
325176,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-13,17
325177,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-14,16
325178,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-15,17
325179,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-16,17
325180,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-17,17
325181,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-20,17
325182,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-21,17
325183,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-22,17
325184,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-23,17
325185,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-24,17
325186,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-27,17
325187,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-28,9
325188,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-29,17
325189,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-30,9
325190,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2020",PPERMENE,2020-01-31,13
358063,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-11,17
358064,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-12,17
358065,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-13,17
358066,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-14,12
358067,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-15,8
358068,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-18,12
358069,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-19,17
358070,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-20,17
358071,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-21,17
358072,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-22,17
358073,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-25,17
358074,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-26,18
358075,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-27,17
358076,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-28,10
358077,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2021",PPERMENE,2021-01-29,17
393275,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-10,8
393276,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-11,16
393277,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-12,17
393278,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-13,10
393279,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-14,17
393280,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-17,10
393281,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-18,8
393282,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-19,17
393283,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-20,17
393284,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-21,17
393285,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-24,17
393286,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-25,17
393287,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-26,17
393288,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-27,17
393289,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-28,8
393290,"ПАО ""Пермэнергосбыт""",Пермский край,"01.2022",PPERMENE,2022-01-31,17
424595,"ОАО ""Пермэнергосбыт""",Пермский край,"02.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-02-01,9
