"id","member","subject","period","codes","date","hour"
420487,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-10,18
420569,"ОАО ""ЮТЭК""",Тюменская область,"01.2012","PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6",2012-01-10,17
420455,"ООО ""НЭСКО"" (г.Нижневартовск)",Тюменская область,"01.2012","PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1",2012-01-10,17
420439,"МП ""ГЭС"" (г.Ханты-Мансийск)",Тюменская область,"01.2012","PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM",2012-01-10,17
420490,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-10,17
420567,"ОАО ""ЮТЭК""",Тюменская область,"01.2012","PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6",2012-01-10,17
420489,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-10,17
420615,"ОАО ""Тюменская энергосбытовая компания""",Тюменская область,"01.2012","PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN",2012-01-10,17
420491,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-10,17
420488,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-10,17
420471,"ОАО ""Северная энергетическая компания""",Тюменская область,"01.2012","PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1",2012-01-10,17
420568,"ОАО ""ЮТЭК""",Тюменская область,"01.2012","PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6",2012-01-10,17
420472,"ОАО ""Северная энергетическая компания""",Тюменская область,"01.2012","PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1",2012-01-11,17
420572,"ОАО ""ЮТЭК""",Тюменская область,"01.2012","PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6",2012-01-11,17
420570,"ОАО ""ЮТЭК""",Тюменская область,"01.2012","PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6",2012-01-11,17
420496,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-11,17
420616,"ОАО ""Тюменская энергосбытовая компания""",Тюменская область,"01.2012","PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN",2012-01-11,17
420494,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-11,17
420456,"ООО ""НЭСКО"" (г.Нижневартовск)",Тюменская область,"01.2012","PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1, PNVAREK1",2012-01-11,17
420493,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-11,17
420492,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-11,18
420440,"МП ""ГЭС"" (г.Ханты-Мансийск)",Тюменская область,"01.2012","PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM, PGORESHM",2012-01-11,17
420495,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-11,17
420571,"ОАО ""ЮТЭК""",Тюменская область,"01.2012","PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6",2012-01-11,17
420473,"ОАО ""Северная энергетическая компания""",Тюменская область,"01.2012","PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1, PSEVKOM1",2012-01-12,17
420497,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-12,17
420499,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-12,17
420498,"ОАО ""Тюменьэнергосбыт""",Тюменская область,"01.2012","PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5, PTUMREG1, PTUMREG2, PTUMREG3, PTUMREG4, PTUMREG5",2012-01-12,17
420574,"ОАО ""ЮТЭК""",Тюменская область,"01.2012","PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6, PUTEREK3, PUTEREK5, PUTEREK6",2012-01-12,17
420617,"ОАО ""Тюменская энергосбытовая компания""",Тюменская область,"01.2012","PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN, PTUMENEN",2012-01-12,17
