"date","p1","p2","p3","p4","p5","p6","subject"
2019-09-04 00:00:00.000,8048.975,477.945,391.531,896.61,870.14,9665.977,Тюменская область
2019-09-04 01:00:00.000,8023.158,386.711,592.522,894.45,867.82,9640.16,Тюменская область
2019-09-04 02:00:00.000,7998.461,337.012,685.374,892.99,866.4,9615.745,Тюменская область
2019-09-04 03:00:00.000,8017.681,380.33,567.106,894.67,867.97,9634.972,Тюменская область
2019-09-04 04:00:00.000,8108.099,551.646,351.843,911.97,884.45,9725.09,Тюменская область
2019-09-04 05:00:00.000,8238.356,582.003,457.095,1043.78,1011.16,9855.147,Тюменская область
2019-09-04 06:00:00.000,8395.587,579.119,435.642,1191.44,1153.06,10007.888,Тюменская область
2019-09-04 07:00:00.000,8507.69,601.95,381.706,1297.08,1255.08,10117.884,Тюменская область
2019-09-04 08:00:00.000,8537.077,572.676,298.974,1306.97,1264.73,10146.578,Тюменская область
2019-09-04 09:00:00.000,8524.803,632.74,258.442,1291.15,1249.78,10133.814,Тюменская область
2019-09-04 10:00:00.000,8478.81,679.797,214.48,1251.01,1211.35,10088.484,Тюменская область
2019-09-04 11:00:00.000,8489.909,665.831,223.202,1263.17,1223.26,10099.203,Тюменская область
2019-09-04 12:00:00.000,8473.654,716.049,157.78,1229.23,1190.54,10083.027,Тюменская область
2019-09-04 13:00:00.000,8510.43,722.48,102.806,1208.43,1170.47,10119.792,Тюменская область
2019-09-04 14:00:00.000,8534.875,832.343,32.538,1185.62,1148.47,10144.438,Тюменская область
2019-09-04 15:00:00.000,8554.269,810.308,27.029,1184.2,1148.68,10163.932,Тюменская область
2019-09-04 16:00:00.000,8598.383,800.6,97.317,1198.18,1162.11,10208.139,Тюменская область
2019-09-04 17:00:00.000,8635.848,811.416,133.018,1198.4,1162.13,10245.794,Тюменская область
2019-09-04 18:00:00.000,8681.591,695.687,57.843,1215.0,1178.17,10295.268,Тюменская область
2019-09-04 19:00:00.000,8607.355,846.347,132.61,1182.26,1146.57,10221.854,Тюменская область
2019-09-04 20:00:00.000,8483.106,916.556,202.512,1094.03,1061.39,10098.139,Тюменская область
2019-09-04 21:00:00.000,8290.803,972.433,200.298,910.78,883.28,9906.555,Тюменская область
2019-09-04 22:00:00.000,8147.757,585.234,238.912,898.35,872.18,9764.01,Тюменская область
2019-09-04 23:00:00.000,8083.945,524.985,345.192,895.02,868.76,9700.198,Тюменская область
2019-09-05 00:00:00.000,8006.055,512.749,608.529,890.5,863.9,9610.288,Тюменская область
2019-09-05 01:00:00.000,7976.01,468.974,803.824,887.54,860.95,9580.243,Тюменская область
2019-09-05 02:00:00.000,7959.172,394.314,741.771,886.2,859.65,9563.684,Тюменская область
2019-09-05 03:00:00.000,7979.557,339.531,686.091,889.06,861.98,9584.085,Тюменская область
2019-09-05 04:00:00.000,8130.799,462.295,357.18,895.07,868.26,9735.025,Тюменская область
2019-09-05 05:00:00.000,8258.709,838.705,37.696,909.6,881.53,9862.787,Тюменская область
2019-09-05 06:00:00.000,8416.757,849.486,25.94,1129.81,1094.72,10007.445,Тюменская область
2019-09-05 07:00:00.000,8513.456,879.238,37.754,1169.85,1133.64,10100.683,Тюменская область
2019-09-05 08:00:00.000,8510.122,897.903,56.009,1194.03,1157.34,10096.366,Тюменская область
2019-09-05 09:00:00.000,8507.084,908.121,53.083,1195.15,1158.5,10092.49,Тюменская область
2019-09-05 10:00:00.000,8472.591,908.91,51.246,1184.07,1147.81,10057.398,Тюменская область
2019-09-05 11:00:00.000,8477.55,906.938,52.118,1179.92,1143.78,10062.356,Тюменская область
2019-09-05 12:00:00.000,8460.629,920.263,49.698,1171.59,1135.7,10052.285,Тюменская область
2019-09-05 13:00:00.000,8456.33,936.014,61.435,1167.48,1131.72,10048.447,Тюменская область
2019-09-05 14:00:00.000,8455.017,938.825,61.762,1175.2,1139.24,10047.233,Тюменская область
2019-09-05 15:00:00.000,8491.515,970.797,61.45,1242.13,1204.19,10083.932,Тюменская область
2019-09-05 16:00:00.000,8532.892,876.406,5.172,1226.2,1188.59,10125.36,Тюменская область
2019-09-05 17:00:00.000,8574.185,852.394,5.421,1211.54,1174.2,10167.435,Тюменская область
2019-09-05 18:00:00.000,8633.673,886.477,93.324,1205.69,1168.47,10230.653,Тюменская область
2019-09-05 19:00:00.000,8579.724,996.806,208.055,1190.51,1153.8,10177.004,Тюменская область
2019-09-05 20:00:00.000,8439.529,1079.179,251.802,1144.61,1109.27,10037.209,Тюменская область
2019-09-05 21:00:00.000,8254.558,1125.269,277.902,951.26,921.93,9852.388,Тюменская область
2019-09-05 22:00:00.000,8138.455,910.747,251.975,904.77,877.42,9693.285,Тюменская область
2019-09-05 23:00:00.000,8082.608,738.297,265.44,900.49,873.2,9637.438,Тюменская область
2019-09-06 00:00:00.000,8019.474,519.887,433.164,894.08,866.57,9574.474,Тюменская область
2019-09-06 01:00:00.000,7992.574,471.053,586.334,891.47,863.76,9547.574,Тюменская область
2019-09-06 02:00:00.000,7974.41,401.142,663.239,890.59,862.93,9529.706,Тюменская область
2019-09-06 03:00:00.000,7991.897,356.383,570.979,891.02,863.36,9547.109,Тюменская область
2019-09-06 04:00:00.000,8148.005,522.59,213.256,898.15,870.86,9702.915,Тюменская область
2019-09-06 05:00:00.000,8304.041,839.682,41.036,943.32,914.01,9858.804,Тюменская область
2019-09-06 06:00:00.000,8466.008,957.503,5.318,1164.6,1129.75,10020.18,Тюменская область
2019-09-06 07:00:00.000,8544.58,894.008,21.701,1227.19,1190.38,10098.653,Тюменская область
2019-09-06 08:00:00.000,8566.004,876.098,42.663,1250.82,1213.53,10119.773,Тюменская область
2019-09-06 09:00:00.000,8556.63,897.831,56.077,1245.84,1208.78,10109.994,Тюменская область
2019-09-06 10:00:00.000,8498.527,942.834,43.743,1226.56,1190.09,10051.092,Тюменская область
2019-09-06 11:00:00.000,8498.374,933.578,37.031,1207.03,1171.22,10051.028,Тюменская область
2019-09-06 12:00:00.000,8487.272,950.498,44.987,1200.03,1164.48,10039.917,Тюменская область
2019-09-06 13:00:00.000,8480.878,965.733,52.41,1192.8,1157.43,10033.584,Тюменская область
2019-09-06 14:00:00.000,8466.339,989.594,59.209,1182.56,1147.54,10022.071,Тюменская область
2019-09-06 15:00:00.000,8469.601,967.816,38.456,1190.42,1155.11,10028.504,Тюменская область
2019-09-06 16:00:00.000,8512.103,921.341,30.106,1226.74,1189.06,10082.144,Тюменская область
2019-09-06 17:00:00.000,8574.211,876.406,32.144,1226.23,1188.27,10148.241,Тюменская область
2019-09-06 18:00:00.000,8651.874,812.745,57.273,1237.27,1199.31,10225.617,Тюменская область
2019-09-06 19:00:00.000,8605.764,972.847,170.333,1199.0,1162.4,10179.713,Тюменская область
2019-09-06 20:00:00.000,8491.118,1153.15,241.29,1145.59,1111.46,10065.517,Тюменская область
2019-09-06 21:00:00.000,8313.596,1180.794,281.281,1067.11,1034.93,9888.097,Тюменская область
2019-09-06 22:00:00.000,8162.421,1189.778,273.615,914.86,886.85,9736.921,Тюменская область
2019-09-06 23:00:00.000,8103.382,1171.265,264.698,908.79,881.06,9677.882,Тюменская область
2019-09-07 00:00:00.000,7992.851,1130.451,254.888,906.13,878.54,9569.577,Тюменская область
2019-09-07 01:00:00.000,7955.48,576.434,239.036,896.37,868.95,9532.106,Тюменская область
2019-09-07 02:00:00.000,7923.012,514.245,360.461,893.83,866.23,9499.909,Тюменская область
2019-09-07 03:00:00.000,7926.123,508.282,378.35,893.56,865.93,9503.02,Тюменская область
2019-09-07 04:00:00.000,8000.348,587.159,199.519,897.46,870.02,9576.847,Тюменская область
2019-09-07 05:00:00.000,8113.232,770.476,43.875,905.7,877.9,9679.629,Тюменская область
2019-09-07 06:00:00.000,8343.105,746.575,17.135,982.43,951.61,9873.797,Тюменская область
2019-09-07 07:00:00.000,8474.751,877.71,43.45,1140.66,1105.74,10000.503,Тюменская область
2019-09-07 08:00:00.000,8523.051,912.136,60.338,1203.69,1166.27,10047.265,Тюменская область
2019-09-07 09:00:00.000,8545.686,891.782,63.157,1208.38,1170.78,10069.289,Тюменская область
2019-09-07 10:00:00.000,8512.378,930.763,67.004,1185.89,1150.03,10035.355,Тюменская область
2019-09-07 11:00:00.000,8504.43,932.08,70.492,1189.82,1153.97,10027.363,Тюменская область
2019-09-07 12:00:00.000,8497.758,918.193,54.404,1199.05,1163.06,10020.217,Тюменская область
2019-09-07 13:00:00.000,8511.309,906.46,46.858,1193.4,1157.42,10033.741,Тюменская область
2019-09-07 14:00:00.000,8486.388,928.385,44.346,1187.09,1151.4,10017.394,Тюменская область
2019-09-07 15:00:00.000,8492.651,916.139,39.707,1199.92,1162.86,10032.852,Тюменская область
2019-09-07 16:00:00.000,8526.233,868.335,16.654,1222.0,1184.07,10073.131,Тюменская область
2019-09-07 17:00:00.000,8575.204,825.192,10.498,1231.24,1192.79,10131.308,Тюменская область
2019-09-07 18:00:00.000,8647.481,806.277,60.088,1236.23,1197.46,10205.363,Тюменская область
2019-09-07 19:00:00.000,8583.762,978.495,167.665,1194.65,1157.35,10141.971,Тюменская область
2019-09-07 20:00:00.000,8457.434,1118.892,242.382,1137.09,1102.49,10015.97,Тюменская область
2019-09-07 21:00:00.000,8296.795,1195.883,279.322,1088.82,1055.43,9855.432,Тюменская область
2019-09-07 22:00:00.000,8153.421,1229.519,302.885,1031.34,999.28,9712.057,Тюменская область
2019-09-07 23:00:00.000,8077.048,1229.43,273.028,909.77,881.65,9635.684,Тюменская область
2019-09-08 00:00:00.000,7993.208,535.5,335.834,897.68,874.13,9552.372,Тюменская область
2019-09-08 01:00:00.000,7959.043,504.902,724.293,892.29,865.86,9518.207,Тюменская область
2019-09-08 02:00:00.000,7936.498,485.364,895.801,890.18,863.86,9495.918,Тюменская область
2019-09-08 03:00:00.000,7920.617,467.81,984.141,889.44,863.23,9480.003,Тюменская область
2019-09-08 04:00:00.000,7971.683,402.123,792.162,890.51,864.2,9530.557,Тюменская область
2019-09-08 05:00:00.000,8058.807,446.861,573.486,894.48,868.02,9604.653,Тюменская область
2019-09-08 06:00:00.000,8234.354,604.262,205.865,908.67,880.24,9768.367,Тюменская область
2019-09-08 07:00:00.000,8377.95,583.062,223.443,970.22,939.28,9908.761,Тюменская область
2019-09-08 08:00:00.000,8465.483,640.31,169.318,1142.45,1106.97,9993.022,Тюменская область
2019-09-08 09:00:00.000,8480.689,684.828,111.563,1161.39,1125.83,10007.257,Тюменская область
2019-09-08 10:00:00.000,8456.847,688.177,94.156,1156.16,1120.81,9981.706,Тюменская область
2019-09-08 11:00:00.000,8456.31,689.253,95.146,1157.94,1122.53,9980.927,Тюменская область
2019-09-08 12:00:00.000,8448.622,688.785,87.288,1155.18,1119.94,9972.63,Тюменская область
2019-09-08 13:00:00.000,8442.331,688.517,80.863,1156.6,1121.34,9969.34,Тюменская область
2019-09-08 14:00:00.000,8443.138,691.049,82.217,1160.41,1125.08,9978.835,Тюменская область
2019-09-08 15:00:00.000,8454.233,687.866,88.872,1176.39,1140.27,9996.03,Тюменская область
2019-09-08 16:00:00.000,8494.61,673.854,111.668,1205.67,1168.62,10043.657,Тюменская область
2019-09-08 17:00:00.000,8544.989,656.903,146.463,1220.19,1182.69,10104.139,Тюменская область
2019-09-08 18:00:00.000,8628.244,641.254,211.699,1231.67,1193.84,10191.831,Тюменская область
2019-09-08 19:00:00.000,8573.453,704.336,221.183,1183.07,1146.78,10137.662,Тюменская область
2019-09-08 20:00:00.000,8411.581,893.103,294.554,1130.65,1096.17,9976.34,Тюменская область
2019-09-08 21:00:00.000,8230.134,967.516,333.156,1066.21,1033.18,9794.896,Тюменская область
2019-09-08 22:00:00.000,8083.038,993.62,347.976,1027.91,995.37,9647.84,Тюменская область
2019-09-08 23:00:00.000,8020.457,851.441,312.111,907.13,879.18,9585.259,Тюменская область
2019-09-09 00:00:00.000,8041.192,537.502,488.907,897.55,871.12,9606.154,Тюменская область
2019-09-09 01:00:00.000,8012.926,518.643,929.162,891.1,865.04,9577.968,Тюменская область
2019-09-09 02:00:00.000,7985.353,443.894,899.301,891.72,865.78,9550.708,Тюменская область
2019-09-09 03:00:00.000,8000.683,397.365,697.127,892.9,866.84,9566.038,Тюменская область
2019-09-09 04:00:00.000,8125.737,480.116,315.248,902.27,875.37,9690.894,Тюменская область
2019-09-09 05:00:00.000,8261.417,574.402,212.759,979.54,948.97,9826.572,Тюменская область
2019-09-09 06:00:00.000,8454.78,611.918,193.548,1192.95,1155.97,10019.355,Тюменская область
2019-09-09 07:00:00.000,8562.904,632.248,209.107,1271.61,1232.13,10126.229,Тюменская область
2019-09-09 08:00:00.000,8592.965,630.751,225.729,1294.19,1253.97,10154.478,Тюменская область
2019-09-09 09:00:00.000,8596.206,642.981,211.605,1286.71,1246.75,10157.635,Тюменская область
2019-09-09 10:00:00.000,8536.196,671.621,167.43,1266.96,1227.74,10096.799,Тюменская область
2019-09-09 11:00:00.000,8541.343,669.418,168.339,1274.44,1234.99,10102.042,Тюменская область
2019-09-09 12:00:00.000,8527.621,674.319,159.44,1267.37,1228.21,10088.304,Тюменская область
2019-09-09 13:00:00.000,8524.453,673.763,152.301,1257.32,1218.47,10088.284,Тюменская область
2019-09-09 14:00:00.000,8506.985,707.571,106.273,1243.46,1205.01,10071.925,Тюменская область
2019-09-09 15:00:00.000,8545.342,711.142,101.903,1251.32,1212.37,10112.127,Тюменская область
2019-09-09 16:00:00.000,8600.951,691.186,120.832,1268.17,1228.59,10169.233,Тюменская область
2019-09-09 17:00:00.000,8623.426,685.533,136.656,1260.58,1221.29,10191.748,Тюменская область
2019-09-09 18:00:00.000,8697.003,671.549,193.5,1269.48,1229.84,10265.001,Тюменская область
2019-09-09 19:00:00.000,8628.802,689.666,245.53,1230.7,1192.22,10197.027,Тюменская область
2019-09-09 20:00:00.000,8524.106,827.515,281.601,1146.71,1111.49,10092.768,Тюменская область
2019-09-09 21:00:00.000,8341.605,697.476,317.493,932.07,869.26,9910.268,Тюменская область
2019-09-09 22:00:00.000,8197.202,880.141,269.482,910.4,882.22,9765.964,Тюменская область
2019-09-09 23:00:00.000,8141.917,584.917,319.705,902.87,874.88,9710.679,Тюменская область
2019-09-10 00:00:00.000,8032.762,557.614,1314.996,882.41,856.37,9601.724,Тюменская область
2019-09-10 01:00:00.000,8005.638,499.76,1133.102,894.18,867.88,9574.6,Тюменская область
2019-09-10 02:00:00.000,7991.464,408.949,1073.491,887.32,858.01,9560.739,Тюменская область
2019-09-10 03:00:00.000,8019.827,331.8,956.168,887.86,858.61,9589.002,Тюменская область
2019-09-10 04:00:00.000,8187.11,262.713,593.327,892.7,864.19,9756.087,Тюменская область
2019-09-10 05:00:00.000,8337.667,670.939,323.767,898.93,870.69,9906.542,Тюменская область
2019-09-10 06:00:00.000,8511.08,672.978,186.71,1091.11,1055.95,10079.405,Тюменская область
2019-09-10 07:00:00.000,8580.639,642.101,97.256,1162.27,1124.63,10148.787,Тюменская область
2019-09-10 08:00:00.000,8580.696,705.678,56.326,1198.51,1159.48,10148.671,Тюменская область
2019-09-10 09:00:00.000,8563.941,711.181,47.483,1197.45,1158.56,10131.495,Тюменская область
2019-09-10 10:00:00.000,8520.311,693.533,59.8,1186.01,1147.83,10087.139,Тюменская область
2019-09-10 11:00:00.000,8524.677,700.759,47.02,1187.89,1149.64,10091.561,Тюменская область
2019-09-10 12:00:00.000,8514.575,691.563,57.33,1185.64,1147.51,10081.443,Тюменская область
2019-09-10 13:00:00.000,8519.002,690.999,47.079,1186.81,1148.62,10085.953,Тюменская область
2019-09-10 14:00:00.000,8529.872,680.049,62.447,1186.89,1148.75,10099.932,Тюменская область
2019-09-10 15:00:00.000,8538.983,703.164,6.449,1251.46,1210.88,10112.138,Тюменская область
2019-09-10 16:00:00.000,8596.624,716.238,78.208,1272.0,1230.67,10173.649,Тюменская область
2019-09-10 17:00:00.000,8647.789,743.894,201.671,1234.8,1194.81,10228.941,Тюменская область
2019-09-10 18:00:00.000,8707.748,604.412,169.565,1243.22,1203.13,10288.586,Тюменская область
2019-09-10 19:00:00.000,8626.129,677.022,158.926,1199.94,1161.49,10232.094,Тюменская область
2019-09-10 20:00:00.000,8467.289,794.493,221.852,1150.12,1115.06,10073.801,Тюменская область
2019-09-10 21:00:00.000,8276.25,890.541,255.143,1072.68,1039.72,9882.863,Тюменская область
2019-09-10 22:00:00.000,8128.504,927.156,221.626,908.97,881.11,9735.116,Тюменская область
2019-09-10 23:00:00.000,8068.633,475.585,629.794,892.1,863.62,9675.345,Тюменская область
2019-09-11 00:00:00.000,8004.487,446.753,465.625,895.83,866.92,9624.694,Тюменская область
2019-09-11 01:00:00.000,7980.94,390.174,589.769,894.11,865.11,9601.147,Тюменская область
2019-09-11 02:00:00.000,7969.761,319.292,661.522,893.64,864.68,9589.973,Тюменская область
2019-09-11 03:00:00.000,7996.495,283.299,446.175,893.3,865.17,9617.011,Тюменская область
2019-09-11 04:00:00.000,8155.806,643.141,271.378,902.59,874.71,9776.221,Тюменская область
2019-09-11 05:00:00.000,8292.425,720.339,275.745,1005.34,973.98,9912.74,Тюменская область
2019-09-11 06:00:00.000,8415.644,642.717,326.771,1090.07,1055.0,10035.432,Тюменская область
2019-09-11 07:00:00.000,8508.952,700.942,167.187,1210.82,1171.75,10128.739,Тюменская область
2019-09-11 08:00:00.000,8503.858,646.97,102.48,1269.8,1228.79,10123.235,Тюменская область
2019-09-11 09:00:00.000,8491.493,649.918,88.204,1260.6,1222.13,10110.58,Тюменская область
2019-09-11 10:00:00.000,8436.764,682.452,64.586,1245.94,1208.0,10055.121,Тюменская область
2019-09-11 11:00:00.000,8446.644,671.7,63.473,1283.21,1244.17,10065.068,Тюменская область
2019-09-11 12:00:00.000,8443.202,671.93,59.807,1315.46,1275.52,10061.601,Тюменская область
2019-09-11 13:00:00.000,8433.326,675.238,53.261,1331.36,1290.91,10055.184,Тюменская область
2019-09-11 14:00:00.000,8424.613,680.902,55.567,1337.93,1295.2,10046.546,Тюменская область
2019-09-11 15:00:00.000,8438.266,683.359,69.734,1377.62,1333.72,10060.301,Тюменская область
2019-09-11 16:00:00.000,8510.66,654.622,114.568,1392.0,1347.49,10133.796,Тюменская область
2019-09-11 17:00:00.000,8585.341,615.58,150.808,1351.48,1308.23,10208.417,Тюменская область
2019-09-11 18:00:00.000,8651.862,616.86,218.322,1333.97,1291.11,10274.684,Тюменская область
2019-09-11 19:00:00.000,8588.137,664.656,201.362,1313.06,1271.05,10211.112,Тюменская область
2019-09-11 20:00:00.000,8478.664,818.854,240.853,1198.14,1161.82,10102.001,Тюменская область
2019-09-11 21:00:00.000,8286.971,816.695,278.789,1144.97,1109.99,9910.36,Тюменская область
2019-09-11 22:00:00.000,8118.553,890.151,272.035,1063.89,1031.33,9741.941,Тюменская область
2019-09-11 23:00:00.000,8057.985,611.613,245.839,900.72,873.15,9681.373,Тюменская область
2019-09-12 00:00:00.000,8036.584,549.558,221.991,899.27,871.37,9660.366,Тюменская область
2019-09-12 01:00:00.000,8015.724,444.819,334.037,895.93,867.9,9639.505,Тюменская область
2019-09-12 02:00:00.000,8004.718,375.973,443.235,893.81,865.58,9628.504,Тюменская область
2019-09-12 03:00:00.000,8032.297,369.915,285.967,895.74,867.64,9656.272,Тюменская область
2019-09-12 04:00:00.000,8201.394,621.252,87.224,937.74,908.46,9825.068,Тюменская область
2019-09-12 05:00:00.000,8339.426,613.618,203.953,1052.93,1019.09,9962.901,Тюменская область
2019-09-12 06:00:00.000,8508.388,642.137,114.872,1197.96,1159.29,10124.655,Тюменская область
2019-09-12 07:00:00.000,8615.865,594.914,129.553,1320.05,1277.2,10226.086,Тюменская область
2019-09-12 08:00:00.000,8635.003,608.274,131.102,1361.73,1317.55,10239.523,Тюменская область
2019-09-12 09:00:00.000,8618.311,635.564,97.412,1366.41,1322.3,10222.742,Тюменская область
2019-09-12 10:00:00.000,8546.581,706.534,56.605,1329.13,1286.53,10156.214,Тюменская область
2019-09-12 11:00:00.000,8580.652,685.105,59.282,1358.1,1314.53,10189.958,Тюменская область
2019-09-12 12:00:00.000,8566.245,712.01,71.668,1378.24,1334.08,10175.557,Тюменская область
2019-09-12 13:00:00.000,8544.619,752.448,65.996,1365.96,1322.32,10153.876,Тюменская область
2019-09-12 14:00:00.000,8556.781,849.539,38.775,1323.81,1281.71,10166.132,Тюменская область
2019-09-12 15:00:00.000,8581.589,905.213,37.926,1324.42,1282.36,10190.964,Тюменская область
2019-09-12 16:00:00.000,8641.033,806.7,3.928,1341.48,1298.66,10249.552,Тюменская область
2019-09-12 17:00:00.000,8712.691,744.134,7.009,1322.28,1280.06,10322.864,Тюменская область
2019-09-12 18:00:00.000,8758.483,773.198,80.466,1278.57,1237.68,10368.821,Тюменская область
2019-09-12 19:00:00.000,8692.405,939.801,182.612,1260.27,1220.13,10302.844,Тюменская область
2019-09-12 20:00:00.000,8566.053,1102.479,243.0,1175.97,1138.57,10176.969,Тюменская область
2019-09-12 21:00:00.000,8388.617,1104.364,279.102,1099.96,1065.88,9999.533,Тюменская область
2019-09-12 22:00:00.000,8222.831,1183.749,285.169,1031.14,999.41,9833.847,Тюменская область
2019-09-12 23:00:00.000,8162.373,726.59,264.672,898.87,870.96,9773.388,Тюменская область
2019-09-13 00:00:00.000,8099.716,575.839,299.732,896.79,868.92,9710.474,Тюменская область
2019-09-13 01:00:00.000,8074.258,482.597,417.308,894.14,866.13,9685.015,Тюменская область
2019-09-13 02:00:00.000,8061.274,405.327,404.365,893.98,865.84,9672.036,Тюменская область
2019-09-13 03:00:00.000,8093.755,417.955,283.602,895.92,867.91,9704.757,Тюменская область
2019-09-13 04:00:00.000,8259.385,697.479,15.202,910.94,882.48,9870.083,Тюменская область
2019-09-13 05:00:00.000,8387.554,647.892,86.17,1031.68,998.62,9998.156,Тюменская область
2019-09-13 06:00:00.000,8556.343,667.242,17.301,1174.15,1136.39,10166.251,Тюменская область
2019-09-13 07:00:00.000,8659.978,675.933,64.377,1261.71,1220.92,10261.901,Тюменская область
2019-09-13 08:00:00.000,8549.711,792.527,70.513,1289.23,1247.76,10145.194,Тюменская область
2019-09-13 09:00:00.000,8545.557,797.607,72.134,1349.85,1306.51,10140.95,Тюменская область
2019-09-13 10:00:00.000,8465.172,859.277,53.66,1320.08,1277.97,10060.565,Тюменская область
2019-09-13 11:00:00.000,8462.06,856.029,47.073,1305.59,1264.01,10056.954,Тюменская область
2019-09-13 12:00:00.000,8445.689,868.089,42.791,1295.3,1254.11,10041.384,Тюменская область
2019-09-13 13:00:00.000,8430.81,878.84,38.945,1296.22,1254.97,10024.045,Тюменская область
2019-09-13 14:00:00.000,8421.094,874.194,24.588,1275.17,1234.6,10014.8,Тюменская область
2019-09-13 15:00:00.000,8441.393,855.747,11.075,1264.64,1227.55,10042.599,Тюменская область
2019-09-13 16:00:00.000,8602.161,750.426,66.486,1291.66,1253.38,10202.99,Тюменская область
2019-09-13 17:00:00.000,8729.451,693.959,137.669,1290.14,1251.8,10330.876,Тюменская область
2019-09-13 18:00:00.000,8747.193,662.449,122.267,1286.87,1248.86,10352.274,Тюменская область
2019-09-13 19:00:00.000,8659.798,805.619,178.497,1264.48,1227.28,10265.478,Тюменская область
2019-09-13 20:00:00.000,8568.276,921.775,264.089,1173.84,1139.3,10174.435,Тюменская область
2019-09-13 21:00:00.000,8393.554,962.059,303.964,1125.84,1093.94,9999.712,Тюменская область
2019-09-13 22:00:00.000,8236.815,1045.524,272.484,1059.03,1029.75,9843.073,Тюменская область
2019-09-13 23:00:00.000,8176.211,1051.419,271.325,938.75,912.6,9782.469,Тюменская область
2019-09-14 00:00:00.000,8135.599,1117.804,281.945,936.38,910.69,9744.648,Тюменская область
2019-09-14 01:00:00.000,8108.871,950.757,256.739,895.96,870.85,9717.919,Тюменская область
2019-09-14 02:00:00.000,8087.468,964.747,216.452,896.5,871.44,9696.516,Тюменская область
2019-09-14 03:00:00.000,8073.268,980.473,167.406,897.93,873.02,9682.69,Тюменская область
2019-09-14 04:00:00.000,8116.143,942.73,77.632,909.41,884.14,9725.461,Тюменская область
2019-09-14 05:00:00.000,8222.286,781.189,16.001,969.96,942.9,9831.618,Тюменская область
2019-09-14 06:00:00.000,8435.344,636.364,64.064,1097.7,1065.69,10004.726,Тюменская область
2019-09-14 07:00:00.000,8578.192,654.286,123.173,1222.93,1186.78,10146.483,Тюменская область
2019-09-14 08:00:00.000,8606.948,663.904,144.247,1324.94,1285.76,10174.999,Тюменская область
2019-09-14 09:00:00.000,8614.376,664.972,152.712,1398.48,1357.11,10181.937,Тюменская область
2019-09-14 10:00:00.000,8568.96,680.791,122.622,1382.99,1342.2,10135.721,Тюменская область
2019-09-14 11:00:00.000,8566.922,681.876,121.753,1374.46,1333.9,10133.684,Тюменская область
2019-09-14 12:00:00.000,8551.347,688.074,112.178,1374.61,1334.08,10118.11,Тюменская область
2019-09-14 13:00:00.000,8540.974,693.254,106.817,1374.9,1334.39,10107.737,Тюменская область
2019-09-14 14:00:00.000,8562.513,682.123,117.51,1371.94,1331.44,10135.277,Тюменская область
2019-09-14 15:00:00.000,8579.476,671.778,124.275,1377.56,1336.92,10158.88,Тюменская область
2019-09-14 16:00:00.000,8624.447,648.97,147.946,1395.9,1354.54,10210.741,Тюменская область
2019-09-14 17:00:00.000,8695.51,624.631,195.79,1417.6,1375.39,10289.943,Тюменская область
2019-09-14 18:00:00.000,8728.704,617.725,216.328,1358.48,1319.46,10323.864,Тюменская область
2019-09-14 19:00:00.000,8657.682,695.276,222.803,1350.64,1312.0,10252.841,Тюменская область
2019-09-14 20:00:00.000,8548.06,893.875,313.156,1266.89,1230.83,10144.11,Тюменская область
2019-09-14 21:00:00.000,8397.174,948.639,347.811,1155.77,1124.82,9993.223,Тюменская область
2019-09-14 22:00:00.000,8260.005,975.317,345.034,1082.56,1053.48,9856.054,Тюменская область
2019-09-14 23:00:00.000,8180.385,1003.194,300.112,940.59,915.35,9776.434,Тюменская область
2019-09-15 00:00:00.000,8089.422,943.38,262.039,899.19,874.83,9685.235,Тюменская область
2019-09-15 01:00:00.000,8064.884,740.668,260.323,894.37,869.81,9660.697,Тюменская область
2019-09-15 02:00:00.000,8044.181,589.948,242.882,893.09,868.18,9639.994,Тюменская область
2019-09-15 03:00:00.000,8042.16,506.056,249.637,892.08,867.17,9638.187,Тюменская область
2019-09-15 04:00:00.000,8118.863,625.463,152.344,894.92,870.07,9714.596,Тюменская область
2019-09-15 05:00:00.000,8222.701,644.483,92.098,899.53,874.24,9818.337,Тюменская область
2019-09-15 06:00:00.000,8432.92,542.015,131.611,1000.82,972.58,9989.847,Тюменская область
2019-09-15 07:00:00.000,8570.706,487.652,225.428,1063.21,1032.27,10126.288,Тюменская область
2019-09-15 08:00:00.000,8631.481,557.006,200.853,1212.6,1177.16,10180.75,Тюменская область
2019-09-15 09:00:00.000,8642.227,569.973,224.67,1269.45,1232.36,10185.062,Тюменская область
2019-09-15 10:00:00.000,8608.822,584.259,207.169,1248.48,1212.02,10150.597,Тюменская область
2019-09-15 11:00:00.000,8598.394,587.162,201.677,1252.54,1215.93,10140.069,Тюменская область
2019-09-15 12:00:00.000,8602.644,584.687,203.312,1249.44,1212.96,10143.559,Тюменская область
2019-09-15 13:00:00.000,8609.453,577.015,202.426,1248.71,1212.21,10138.691,Тюменская область
2019-09-15 14:00:00.000,8575.184,581.478,171.973,1242.29,1206.14,10124.959,Тюменская область
2019-09-15 15:00:00.000,8584.104,573.428,172.908,1254.84,1218.34,10143.534,Тюменская область
2019-09-15 16:00:00.000,8602.985,561.433,161.051,1277.36,1240.25,10172.81,Тюменская область
2019-09-15 17:00:00.000,8656.26,572.677,191.89,1282.08,1244.72,10240.677,Тюменская область
