"date","p1","p2","p3","p4","p5","p6","subject"
2019-09-04 00:00:00.000,2108.585,1925.165,1276.939,925.51,916.39,2404.885,Пермский край
2019-09-04 01:00:00.000,2095.95,1753.115,1084.544,894.11,884.31,2392.25,Пермский край
2019-09-04 02:00:00.000,2088.895,1558.524,877.092,878.75,867.91,2385.195,Пермский край
2019-09-04 03:00:00.000,2086.837,1579.843,884.063,873.03,857.96,2383.137,Пермский край
2019-09-04 04:00:00.000,2147.098,1544.407,896.641,924.05,908.36,2443.398,Пермский край
2019-09-04 05:00:00.000,2237.725,1324.342,751.724,1055.34,1036.83,2534.025,Пермский край
2019-09-04 06:00:00.000,2349.442,1318.41,680.865,1186.64,1163.9,2645.742,Пермский край
2019-09-04 07:00:00.000,2385.497,1640.03,751.278,1293.42,1267.97,2692.897,Пермский край
2019-09-04 08:00:00.000,2379.83,1789.645,892.387,1298.92,1270.56,2687.23,Пермский край
2019-09-04 09:00:00.000,2378.835,1817.337,920.331,1297.47,1270.85,2686.235,Пермский край
2019-09-04 10:00:00.000,2374.744,1844.593,944.685,1278.61,1255.46,2672.544,Пермский край
2019-09-04 11:00:00.000,2398.372,1805.988,929.071,1290.34,1265.92,2696.172,Пермский край
2019-09-04 12:00:00.000,2379.279,1852.894,937.3,1266.87,1243.34,2677.079,Пермский край
2019-09-04 13:00:00.000,2380.759,1900.015,988.547,1255.02,1232.28,2678.559,Пермский край
2019-09-04 14:00:00.000,2373.121,2095.811,1066.896,1252.21,1229.12,2670.921,Пермский край
2019-09-04 15:00:00.000,2356.953,2198.713,1159.24,1259.87,1240.33,2654.753,Пермский край
2019-09-04 16:00:00.000,2345.593,2112.288,1055.064,1257.3,1235.24,2643.393,Пермский край
2019-09-04 17:00:00.000,2337.057,1970.38,950.124,1250.84,1228.18,2634.857,Пермский край
2019-09-04 18:00:00.000,2367.732,1973.115,985.207,1268.18,1244.37,2675.132,Пермский край
2019-09-04 19:00:00.000,2419.808,2047.256,1118.132,1258.87,1236.1,2727.208,Пермский край
2019-09-04 20:00:00.000,2370.984,2175.703,1197.195,1197.62,1183.72,2668.784,Пермский край
2019-09-04 21:00:00.000,2305.467,2120.44,1378.661,1032.48,1046.22,2603.267,Пермский край
2019-09-04 22:00:00.000,2181.313,2163.403,1294.178,970.45,987.84,2479.113,Пермский край
2019-09-04 23:00:00.000,2176.233,2232.421,1353.463,936.85,930.21,2472.533,Пермский край
2019-09-05 00:00:00.000,2122.081,2219.828,1316.537,911.11,903.11,2427.681,Пермский край
2019-09-05 01:00:00.000,2113.438,2074.739,1146.227,888.08,879.05,2419.038,Пермский край
2019-09-05 02:00:00.000,2100.98,1940.708,979.802,878.59,868.73,2406.58,Пермский край
2019-09-05 03:00:00.000,2104.466,1816.713,839.404,872.84,861.95,2410.066,Пермский край
2019-09-05 04:00:00.000,2169.276,1830.87,917.487,909.8,898.61,2474.876,Пермский край
2019-09-05 05:00:00.000,2219.065,1792.784,928.819,985.29,972.51,2524.665,Пермский край
2019-09-05 06:00:00.000,2313.812,1945.663,917.792,1212.47,1196.85,2619.412,Пермский край
2019-09-05 07:00:00.000,2361.602,1981.967,917.324,1252.12,1234.59,2678.302,Пермский край
2019-09-05 08:00:00.000,2364.015,2057.32,1001.591,1277.17,1258.56,2680.715,Пермский край
2019-09-05 09:00:00.000,2370.849,2075.168,1027.89,1276.4,1256.88,2687.549,Пермский край
2019-09-05 10:00:00.000,2358.934,2109.559,1051.887,1267.26,1248.32,2666.034,Пермский край
2019-09-05 11:00:00.000,2366.218,2059.909,1007.472,1267.14,1249.63,2673.318,Пермский край
2019-09-05 12:00:00.000,2354.356,2078.29,1013.253,1259.85,1243.07,2661.456,Пермский край
2019-09-05 13:00:00.000,2342.165,2105.618,1030.12,1257.22,1240.9,2649.265,Пермский край
2019-09-05 14:00:00.000,2331.767,2201.057,1121.999,1268.16,1252.48,2638.867,Пермский край
2019-09-05 15:00:00.000,2348.374,2225.035,1165.37,1340.16,1322.69,2655.474,Пермский край
2019-09-05 16:00:00.000,2360.041,2093.459,1037.338,1310.43,1291.87,2667.141,Пермский край
2019-09-05 17:00:00.000,2371.399,2001.685,951.463,1287.39,1267.8,2678.499,Пермский край
2019-09-05 18:00:00.000,2396.088,1975.41,949.448,1285.91,1266.43,2712.788,Пермский край
2019-09-05 19:00:00.000,2422.573,2102.81,1110.57,1292.25,1274.05,2739.273,Пермский край
2019-09-05 20:00:00.000,2357.947,2286.905,1207.095,1254.35,1239.05,2665.047,Пермский край
2019-09-05 21:00:00.000,2292.829,2200.874,1441.269,1085.97,1094.88,2599.929,Пермский край
2019-09-05 22:00:00.000,2189.853,2234.816,1368.183,1005.32,1019.15,2496.953,Пермский край
2019-09-05 23:00:00.000,2178.168,2293.976,1414.129,972.44,971.36,2483.768,Пермский край
2019-09-06 00:00:00.000,2115.89,2232.559,1321.801,915.21,902.58,2422.49,Пермский край
2019-09-06 01:00:00.000,2101.317,2087.273,1157.514,888.02,873.42,2407.917,Пермский край
2019-09-06 02:00:00.000,2085.057,1862.697,907.678,869.43,852.56,2391.657,Пермский край
2019-09-06 03:00:00.000,2105.102,1747.739,818.221,867.53,849.27,2411.702,Пермский край
2019-09-06 04:00:00.000,2158.791,1804.92,930.774,915.39,897.54,2465.391,Пермский край
2019-09-06 05:00:00.000,2250.848,1725.09,943.131,1011.6,990.18,2557.448,Пермский край
2019-09-06 06:00:00.000,2364.658,1858.981,930.299,1256.31,1233.12,2671.258,Пермский край
2019-09-06 07:00:00.000,2367.228,1953.386,840.041,1297.62,1269.55,2684.928,Пермский край
2019-09-06 08:00:00.000,2360.202,2041.982,927.389,1322.41,1294.11,2677.902,Пермский край
2019-09-06 09:00:00.000,2359.115,2000.415,955.37,1322.58,1293.72,2676.815,Пермский край
2019-09-06 10:00:00.000,2352.632,2052.805,1004.038,1305.8,1277.72,2660.732,Пермский край
2019-09-06 11:00:00.000,2374.74,2056.155,957.848,1291.58,1267.82,2682.84,Пермский край
2019-09-06 12:00:00.000,2350.131,2104.046,983.489,1275.07,1248.25,2658.231,Пермский край
2019-09-06 13:00:00.000,2322.561,2090.611,1016.441,1272.34,1246.28,2630.661,Пермский край
2019-09-06 14:00:00.000,2315.139,2208.144,1104.361,1277.1,1257.54,2623.239,Пермский край
2019-09-06 15:00:00.000,2308.604,2263.81,1108.826,1280.96,1261.88,2616.704,Пермский край
2019-09-06 16:00:00.000,2298.241,2165.214,993.151,1293.91,1273.03,2606.341,Пермский край
2019-09-06 17:00:00.000,2288.321,2089.409,901.149,1284.02,1262.73,2596.421,Пермский край
2019-09-06 18:00:00.000,2320.98,2043.919,887.402,1289.19,1264.88,2638.68,Пермский край
2019-09-06 19:00:00.000,2354.932,2163.656,1053.287,1277.73,1256.4,2672.632,Пермский край
2019-09-06 20:00:00.000,2324.527,2254.119,1185.813,1255.83,1236.36,2632.627,Пермский край
2019-09-06 21:00:00.000,2267.693,2308.98,1307.049,1192.73,1182.26,2575.793,Пермский край
2019-09-06 22:00:00.000,2169.011,2231.547,1381.606,1029.01,1025.93,2477.111,Пермский край
2019-09-06 23:00:00.000,2137.25,2351.309,1471.059,1019.57,1015.66,2443.85,Пермский край
2019-09-07 00:00:00.000,2077.089,2374.395,1643.274,1017.8,1010.08,2376.689,Пермский край
2019-09-07 01:00:00.000,2070.715,2160.769,1410.292,950.81,941.0,2370.315,Пермский край
2019-09-07 02:00:00.000,2033.259,2073.07,1280.511,926.67,917.11,2332.859,Пермский край
2019-09-07 03:00:00.000,2018.358,2003.906,1193.879,920.28,910.13,2317.958,Пермский край
2019-09-07 04:00:00.000,2018.886,2031.369,1221.582,944.48,934.12,2318.486,Пермский край
2019-09-07 05:00:00.000,2044.474,1887.89,1099.08,977.58,964.73,2344.074,Пермский край
2019-09-07 06:00:00.000,2136.536,1680.624,1016.919,1060.42,1042.19,2436.136,Пермский край
2019-09-07 07:00:00.000,2200.617,1893.107,910.908,1222.43,1202.26,2500.717,Пермский край
2019-09-07 08:00:00.000,2237.595,2042.178,1017.72,1280.52,1260.3,2537.695,Пермский край
2019-09-07 09:00:00.000,2279.085,1993.885,1011.248,1289.87,1270.69,2579.185,Пермский край
2019-09-07 10:00:00.000,2279.843,2024.976,1044.803,1281.3,1262.78,2579.943,Пермский край
2019-09-07 11:00:00.000,2288.23,2011.152,1040.265,1278.61,1256.03,2588.33,Пермский край
2019-09-07 12:00:00.000,2280.808,2029.362,1055.299,1288.73,1266.31,2580.908,Пермский край
2019-09-07 13:00:00.000,2247.844,2060.632,1053.999,1281.18,1260.22,2547.944,Пермский край
2019-09-07 14:00:00.000,2237.129,2056.326,1037.752,1280.53,1261.92,2537.229,Пермский край
2019-09-07 15:00:00.000,2244.676,2023.401,1010.779,1282.2,1262.98,2544.776,Пермский край
2019-09-07 16:00:00.000,2239.378,1953.059,931.868,1296.29,1275.75,2539.478,Пермский край
2019-09-07 17:00:00.000,2238.095,1948.661,924.752,1295.23,1271.44,2538.195,Пермский край
2019-09-07 18:00:00.000,2278.619,1889.953,904.327,1286.61,1255.58,2578.719,Пермский край
2019-09-07 19:00:00.000,2315.345,1992.621,1047.736,1265.05,1235.65,2615.445,Пермский край
2019-09-07 20:00:00.000,2278.486,2151.329,1145.26,1252.05,1234.44,2578.586,Пермский край
2019-09-07 21:00:00.000,2208.158,2392.819,1326.559,1213.65,1201.2,2508.258,Пермский край
2019-09-07 22:00:00.000,2115.96,2344.528,1573.044,1169.31,1162.09,2416.06,Пермский край
2019-09-07 23:00:00.000,2067.325,2330.243,1594.642,1032.39,1027.71,2366.925,Пермский край
2019-09-08 00:00:00.000,2052.699,2155.81,1391.91,946.61,937.29,2367.299,Пермский край
2019-09-08 01:00:00.000,2042.278,1944.057,1161.16,912.64,901.58,2356.878,Пермский край
2019-09-08 02:00:00.000,2014.468,1868.083,1055.119,892.01,880.53,2329.068,Пермский край
2019-09-08 03:00:00.000,1997.919,1713.778,881.002,881.51,868.95,2312.519,Пермский край
2019-09-08 04:00:00.000,1999.991,1714.9,884.654,885.11,872.48,2314.591,Пермский край
2019-09-08 05:00:00.000,2019.046,1600.042,786.698,906.28,892.32,2333.646,Пермский край
2019-09-08 06:00:00.000,2110.935,1565.857,874.988,976.32,960.16,2425.535,Пермский край
2019-09-08 07:00:00.000,2212.784,1439.665,851.97,1038.2,1013.79,2504.084,Пермский край
2019-09-08 08:00:00.000,2263.869,1729.371,823.485,1216.67,1196.19,2555.169,Пермский край
2019-09-08 09:00:00.000,2295.071,1908.504,954.86,1251.95,1231.86,2586.371,Пермский край
2019-09-08 10:00:00.000,2270.055,1906.862,926.97,1245.99,1226.33,2561.355,Пермский край
2019-09-08 11:00:00.000,2292.082,1893.981,936.846,1248.83,1228.53,2583.382,Пермский край
2019-09-08 12:00:00.000,2271.69,1904.829,926.848,1246.24,1226.21,2586.79,Пермский край
2019-09-08 13:00:00.000,2250.577,1929.971,932.025,1245.19,1224.33,2565.677,Пермский край
2019-09-08 14:00:00.000,2265.878,1917.632,934.991,1248.55,1226.8,2580.978,Пермский край
2019-09-08 15:00:00.000,2261.25,1916.366,928.883,1251.67,1228.95,2576.35,Пермский край
2019-09-08 16:00:00.000,2258.429,1788.973,793.205,1270.35,1245.32,2573.529,Пермский край
2019-09-08 17:00:00.000,2250.671,1757.879,752.688,1275.94,1248.92,2565.771,Пермский край
2019-09-08 18:00:00.000,2312.516,1704.637,761.128,1283.78,1252.68,2627.616,Пермский край
2019-09-08 19:00:00.000,2348.644,1816.867,913.809,1270.71,1248.24,2663.744,Пермский край
2019-09-08 20:00:00.000,2283.037,2018.613,1026.262,1244.83,1225.56,2598.137,Пермский край
2019-09-08 21:00:00.000,2191.295,2271.58,1265.072,1192.1,1179.33,2506.395,Пермский край
2019-09-08 22:00:00.000,2085.839,2248.829,1505.788,1168.38,1160.37,2400.939,Пермский край
2019-09-08 23:00:00.000,2056.13,2308.077,1556.958,1016.31,1007.41,2370.73,Пермский край
2019-09-09 00:00:00.000,2021.896,1984.071,1216.817,950.76,940.31,2336.496,Пермский край
2019-09-09 01:00:00.000,1992.226,1800.694,983.822,908.6,900.23,2306.826,Пермский край
2019-09-09 02:00:00.000,1990.973,1686.639,867.591,897.9,888.24,2305.573,Пермский край
2019-09-09 03:00:00.000,1999.506,1614.246,803.573,894.24,883.57,2314.106,Пермский край
2019-09-09 04:00:00.000,2054.268,1562.338,806.618,949.31,937.39,2368.868,Пермский край
2019-09-09 05:00:00.000,2161.556,1299.263,652.11,1050.01,1032.36,2476.156,Пермский край
2019-09-09 06:00:00.000,2275.226,1620.522,741.4,1258.81,1238.66,2589.826,Пермский край
2019-09-09 07:00:00.000,2278.604,1684.937,720.515,1337.62,1317.33,2604.304,Пермский край
2019-09-09 08:00:00.000,2292.318,1780.723,834.116,1367.56,1347.44,2618.018,Пермский край
2019-09-09 09:00:00.000,2281.457,1834.103,878.119,1361.62,1342.25,2607.157,Пермский край
2019-09-09 10:00:00.000,2285.616,1861.131,909.584,1350.74,1331.66,2601.716,Пермский край
2019-09-09 11:00:00.000,2336.166,1783.414,883.139,1359.92,1338.67,2652.266,Пермский край
2019-09-09 12:00:00.000,2340.748,1770.76,874.68,1354.93,1333.88,2656.848,Пермский край
2019-09-09 13:00:00.000,2309.387,1849.229,922.38,1346.53,1327.17,2625.487,Пермский край
2019-09-09 14:00:00.000,2295.961,1981.084,1043.844,1349.51,1331.35,2612.061,Пермский край
2019-09-09 15:00:00.000,2288.824,2011.756,1068.151,1355.47,1337.46,2604.924,Пермский край
2019-09-09 16:00:00.000,2294.067,1916.984,976.716,1360.91,1341.02,2610.167,Пермский край
2019-09-09 17:00:00.000,2285.621,1820.722,868.498,1345.96,1325.7,2601.721,Пермский край
2019-09-09 18:00:00.000,2304.377,1801.754,867.218,1353.87,1333.17,2630.077,Пермский край
2019-09-09 19:00:00.000,2323.656,1968.804,1056.71,1338.98,1320.85,2649.356,Пермский край
2019-09-09 20:00:00.000,2265.286,2228.531,1231.153,1280.94,1267.89,2581.386,Пермский край
2019-09-09 21:00:00.000,2192.342,2241.234,1226.611,1202.57,1198.75,2508.442,Пермский край
2019-09-09 22:00:00.000,2090.702,2221.027,1514.44,1025.7,1044.44,2406.802,Пермский край
2019-09-09 23:00:00.000,2061.219,2076.286,1330.118,969.67,963.09,2375.819,Пермский край
2019-09-10 00:00:00.000,2021.218,1686.337,871.082,839.48,827.91,2319.818,Пермский край
2019-09-10 01:00:00.000,1994.949,1626.406,781.515,854.57,842.31,2293.549,Пермский край
2019-09-10 02:00:00.000,1989.501,1573.177,639.997,822.05,809.37,2288.101,Пермский край
2019-09-10 03:00:00.000,1995.991,1640.043,622.535,819.81,806.94,2294.591,Пермский край
2019-09-10 04:00:00.000,2052.17,1790.203,713.094,848.33,835.38,2350.77,Пермский край
2019-09-10 05:00:00.000,2119.244,1803.5,742.253,904.74,890.71,2417.844,Пермский край
2019-09-10 06:00:00.000,2221.977,1735.033,790.67,1119.21,1101.13,2520.577,Пермский край
2019-09-10 07:00:00.000,2241.425,1996.392,714.025,1190.35,1170.12,2551.125,Пермский край
2019-09-10 08:00:00.000,2242.029,2615.58,846.963,1223.06,1200.84,2551.729,Пермский край
2019-09-10 09:00:00.000,2240.815,2637.328,869.784,1224.63,1202.91,2550.515,Пермский край
2019-09-10 10:00:00.000,2227.063,2666.269,886.153,1212.69,1192.32,2527.163,Пермский край
2019-09-10 11:00:00.000,2271.698,2595.633,858.343,1216.42,1194.92,2571.798,Пермский край
2019-09-10 12:00:00.000,2264.562,2634.54,893.082,1215.23,1194.75,2564.662,Пермский край
2019-09-10 13:00:00.000,2245.07,2667.213,931.381,1217.35,1197.49,2545.17,Пермский край
2019-09-10 14:00:00.000,2244.024,2672.673,936.261,1214.81,1194.84,2544.124,Пермский край
2019-09-10 15:00:00.000,2247.897,2163.23,1195.172,1315.3,1299.54,2547.997,Пермский край
2019-09-10 16:00:00.000,2238.607,2084.365,1102.085,1320.93,1303.7,2538.707,Пермский край
2019-09-10 17:00:00.000,2236.726,1934.667,941.975,1262.44,1244.27,2536.826,Пермский край
2019-09-10 18:00:00.000,2280.139,1865.155,913.313,1271.7,1251.45,2589.839,Пермский край
2019-09-10 19:00:00.000,2291.029,2002.872,1067.227,1261.87,1243.5,2600.729,Пермский край
2019-09-10 20:00:00.000,2233.042,2180.062,1163.551,1244.02,1227.6,2533.142,Пермский край
2019-09-10 21:00:00.000,2160.265,2354.689,1427.641,1185.4,1174.5,2460.365,Пермский край
2019-09-10 22:00:00.000,2058.399,2447.565,1652.396,1017.08,1014.36,2358.499,Пермский край
2019-09-10 23:00:00.000,2029.392,2169.287,1325.026,895.56,886.82,2327.992,Пермский край
2019-09-11 00:00:00.000,2033.456,1839.979,1360.779,910.81,900.48,2349.056,Пермский край
2019-09-11 01:00:00.000,2016.046,1616.517,1113.218,886.42,875.85,2331.646,Пермский край
2019-09-11 02:00:00.000,2012.985,1404.729,890.8,865.32,854.5,2328.585,Пермский край
2019-09-11 03:00:00.000,2025.889,1334.361,831.16,872.06,860.81,2341.489,Пермский край
2019-09-11 04:00:00.000,2087.971,1316.401,874.23,933.17,920.82,2403.571,Пермский край
2019-09-11 05:00:00.000,2177.233,1069.946,715.437,1049.79,1034.21,2492.833,Пермский край
2019-09-11 06:00:00.000,2279.886,1116.765,562.258,1113.32,1091.1,2595.486,Пермский край
2019-09-11 07:00:00.000,2302.829,1444.446,621.208,1248.12,1224.95,2629.529,Пермский край
2019-09-11 08:00:00.000,2312.311,1700.236,807.141,1318.65,1295.99,2639.011,Пермский край
2019-09-11 09:00:00.000,2293.559,1748.586,838.074,1325.74,1303.89,2620.259,Пермский край
2019-09-11 10:00:00.000,2276.574,1792.218,866.044,1316.17,1294.76,2593.674,Пермский край
2019-09-11 11:00:00.000,2298.725,1769.467,865.586,1355.85,1332.87,2615.825,Пермский край
2019-09-11 12:00:00.000,2274.208,1799.864,871.854,1390.65,1368.11,2591.308,Пермский край
2019-09-11 13:00:00.000,2254.921,1865.829,921.025,1411.05,1389.05,2572.021,Пермский край
2019-09-11 14:00:00.000,2241.014,1870.533,911.448,1401.88,1380.05,2558.114,Пермский край
2019-09-11 15:00:00.000,2246.069,1854.176,899.811,1442.35,1418.85,2563.169,Пермский край
2019-09-11 16:00:00.000,2235.657,1746.002,776.014,1433.69,1409.28,2552.757,Пермский край
2019-09-11 17:00:00.000,2238.28,1642.553,670.785,1379.69,1355.27,2555.38,Пермский край
2019-09-11 18:00:00.000,2278.25,1536.533,601.588,1359.29,1333.9,2604.95,Пермский край
2019-09-11 19:00:00.000,2296.209,1673.859,759.768,1369.93,1345.71,2622.909,Пермский край
2019-09-11 20:00:00.000,2227.108,2055.952,1055.659,1293.92,1275.24,2544.208,Пермский край
2019-09-11 21:00:00.000,2156.953,2129.303,1059.253,1245.55,1228.99,2474.053,Пермский край
2019-09-11 22:00:00.000,2049.629,1861.869,1251.903,1182.04,1167.71,2366.729,Пермский край
2019-09-11 23:00:00.000,2028.797,1722.998,1237.914,968.56,956.82,2344.397,Пермский край
2019-09-12 00:00:00.000,1954.437,1566.568,977.573,944.01,933.16,2268.037,Пермский край
2019-09-12 01:00:00.000,1946.413,1428.469,816.925,907.75,897.04,2260.013,Пермский край
2019-09-12 02:00:00.000,1944.344,1299.586,673.307,877.95,867.25,2257.944,Пермский край
2019-09-12 03:00:00.000,1958.242,1211.502,591.785,887.74,876.41,2271.842,Пермский край
2019-09-12 04:00:00.000,2014.774,1116.168,550.468,977.11,963.91,2328.374,Пермский край
2019-09-12 05:00:00.000,2100.544,811.16,329.054,1071.19,1055.25,2414.144,Пермский край
2019-09-12 06:00:00.000,2206.849,1407.164,433.934,1213.48,1189.26,2520.449,Пермский край
2019-09-12 07:00:00.000,2235.273,1519.697,489.333,1335.34,1309.93,2559.973,Пермский край
2019-09-12 08:00:00.000,2155.752,1647.873,541.63,1382.69,1358.46,2480.452,Пермский край
2019-09-12 09:00:00.000,2185.021,1663.415,588.505,1402.36,1378.25,2509.721,Пермский край
2019-09-12 10:00:00.000,2185.395,1715.568,643.774,1383.42,1360.86,2500.495,Пермский край
2019-09-12 11:00:00.000,2186.203,1724.216,653.662,1409.26,1385.88,2501.303,Пермский край
2019-09-12 12:00:00.000,2183.214,1769.015,697.147,1437.23,1414.44,2498.314,Пермский край
2019-09-12 13:00:00.000,2155.306,1843.07,745.248,1431.47,1410.08,2470.406,Пермский край
2019-09-12 14:00:00.000,2142.658,1886.256,777.02,1405.58,1385.24,2457.758,Пермский край
2019-09-12 15:00:00.000,2153.186,1913.433,816.378,1417.95,1397.06,2468.286,Пермский край
2019-09-12 16:00:00.000,2148.028,1813.373,706.971,1415.28,1393.21,2463.128,Пермский край
2019-09-12 17:00:00.000,2164.489,1707.77,611.723,1382.21,1359.31,2479.589,Пермский край
2019-09-12 18:00:00.000,2211.984,1618.2,566.125,1339.68,1316.08,2536.684,Пермский край
2019-09-12 19:00:00.000,2234.594,1742.255,715.788,1354.46,1332.52,2559.294,Пермский край
2019-09-12 20:00:00.000,2180.526,2090.94,994.419,1291.93,1274.53,2495.626,Пермский край
2019-09-12 21:00:00.000,2104.491,2167.987,995.093,1228.57,1213.57,2419.591,Пермский край
2019-09-12 22:00:00.000,2006.669,1768.699,1167.296,1178.04,1165.12,2321.769,Пермский край
2019-09-12 23:00:00.000,1983.602,1654.997,1073.016,966.99,955.62,2297.202,Пермский край
2019-09-13 00:00:00.000,1905.798,1649.541,992.056,936.59,926.78,2221.398,Пермский край
2019-09-13 01:00:00.000,1899.405,1493.242,823.91,901.32,891.45,2215.005,Пермский край
2019-09-13 02:00:00.000,1886.444,1376.804,692.678,883.44,873.46,2202.044,Пермский край
2019-09-13 03:00:00.000,1899.635,1281.632,608.147,892.5,881.97,2215.235,Пермский край
2019-09-13 04:00:00.000,1970.299,1202.43,598.371,965.77,953.81,2285.899,Пермский край
2019-09-13 05:00:00.000,2067.19,866.435,358.503,1070.03,1054.87,2382.79,Пермский край
2019-09-13 06:00:00.000,2172.75,1255.49,456.317,1214.06,1194.07,2488.35,Пермский край
2019-09-13 07:00:00.000,2190.96,1441.165,563.576,1300.98,1279.87,2517.66,Пермский край
2019-09-13 08:00:00.000,2165.451,1509.446,608.585,1350.21,1330.04,2492.151,Пермский край
2019-09-13 09:00:00.000,2152.911,1612.788,709.508,1416.46,1396.0,2479.611,Пермский край
2019-09-13 10:00:00.000,2127.821,1684.207,757.936,1395.22,1375.92,2444.921,Пермский край
2019-09-13 11:00:00.000,2130.679,1628.693,715.513,1376.77,1357.22,2447.779,Пермский край
2019-09-13 12:00:00.000,2101.17,1638.51,695.08,1366.14,1347.68,2418.27,Пермский край
2019-09-13 13:00:00.000,2079.697,1702.672,739.73,1369.47,1351.62,2396.797,Пермский край
2019-09-13 14:00:00.000,2066.764,1715.061,739.619,1344.75,1327.17,2383.864,Пермский край
2019-09-13 15:00:00.000,2064.69,1684.224,705.127,1332.33,1314.93,2381.79,Пермский край
2019-09-13 16:00:00.000,2058.09,1608.314,618.221,1328.81,1310.53,2375.19,Пермский край
2019-09-13 17:00:00.000,2088.037,1504.22,540.769,1307.36,1287.95,2405.137,Пермский край
2019-09-13 18:00:00.000,2163.214,1435.596,539.904,1320.05,1299.82,2489.914,Пермский край
2019-09-13 19:00:00.000,2204.327,1484.204,631.534,1330.99,1310.62,2531.027,Пермский край
2019-09-13 20:00:00.000,2156.283,1753.406,835.532,1257.14,1240.04,2473.383,Пермский край
2019-09-13 21:00:00.000,2102.816,1734.901,894.475,1230.59,1212.4,2419.916,Пермский край
2019-09-13 22:00:00.000,2004.704,1691.888,1014.901,1177.09,1163.1,2321.804,Пермский край
2019-09-13 23:00:00.000,1974.33,1498.894,907.069,1041.94,1030.43,2289.93,Пермский край
2019-09-14 00:00:00.000,1954.566,1432.288,1044.252,1048.48,1036.07,2271.165,Пермский край
2019-09-14 01:00:00.000,1934.33,1322.964,1039.568,986.84,972.95,2250.929,Пермский край
2019-09-14 02:00:00.000,1921.995,1208.109,909.62,984.89,970.74,2238.594,Пермский край
2019-09-14 03:00:00.000,1900.522,1167.629,846.094,986.46,972.15,2217.121,Пермский край
2019-09-14 04:00:00.000,1924.517,1117.901,819.423,999.45,984.4,2241.116,Пермский край
2019-09-14 05:00:00.000,1972.133,937.779,606.765,1041.21,1025.94,2264.932,Пермский край
2019-09-14 06:00:00.000,2051.365,1013.499,445.052,1122.06,1106.47,2344.164,Пермский край
2019-09-14 07:00:00.000,2126.04,1309.899,524.0,1237.8,1218.36,2419.339,Пермский край
2019-09-14 08:00:00.000,2171.88,1406.168,568.189,1349.15,1328.19,2465.179,Пермский край
2019-09-14 09:00:00.000,2169.881,1426.979,593.993,1426.03,1404.12,2463.18,Пермский край
2019-09-14 10:00:00.000,2156.0,1466.317,620.739,1415.27,1394.07,2449.299,Пермский край
2019-09-14 11:00:00.000,2146.318,1475.549,620.245,1405.27,1384.17,2439.617,Пермский край
2019-09-14 12:00:00.000,2124.635,1515.961,639.864,1408.38,1387.9,2417.934,Пермский край
2019-09-14 13:00:00.000,2103.802,1564.003,668.76,1411.97,1392.02,2397.101,Пермский край
2019-09-14 14:00:00.000,2084.486,1566.036,650.903,1401.06,1380.96,2377.785,Пермский край
2019-09-14 15:00:00.000,2093.327,1531.7,624.201,1402.0,1381.36,2386.626,Пермский край
2019-09-14 16:00:00.000,2094.301,1596.512,598.683,1400.8,1380.71,2387.6,Пермский край
2019-09-14 17:00:00.000,2096.604,1578.827,582.445,1412.4,1391.78,2389.903,Пермский край
2019-09-14 18:00:00.000,2186.111,1444.2,527.674,1370.15,1349.5,2479.41,Пермский край
2019-09-14 19:00:00.000,2186.057,1794.493,653.875,1390.94,1370.06,2503.156,Пермский край
2019-09-14 20:00:00.000,2128.849,1848.134,863.013,1339.16,1321.98,2445.948,Пермский край
2019-09-14 21:00:00.000,2068.905,1939.762,999.205,1249.15,1233.07,2386.004,Пермский край
2019-09-14 22:00:00.000,1969.941,1964.253,969.566,1176.51,1163.02,2287.04,Пермский край
2019-09-14 23:00:00.000,1941.427,1520.184,1047.809,1045.29,1034.08,2258.026,Пермский край
2019-09-15 00:00:00.000,1941.683,1586.265,1029.932,982.54,972.24,2251.282,Пермский край
2019-09-15 01:00:00.000,1930.189,1337.771,958.808,959.2,947.32,2239.788,Пермский край
2019-09-15 02:00:00.000,1905.686,1283.325,877.535,938.27,926.76,2215.285,Пермский край
2019-09-15 03:00:00.000,1887.689,1210.586,784.592,924.23,912.74,2197.288,Пермский край
2019-09-15 04:00:00.000,1898.27,1242.745,827.474,947.18,935.5,2207.869,Пермский край
2019-09-15 05:00:00.000,1935.817,1101.888,721.472,957.66,945.39,2221.616,Пермский край
2019-09-15 06:00:00.000,2015.361,1178.483,466.999,1031.33,1019.21,2301.16,Пермский край
2019-09-15 07:00:00.000,2104.228,980.223,358.744,1071.0,1056.7,2390.527,Пермский край
2019-09-15 08:00:00.000,2141.47,1443.049,565.96,1219.83,1203.35,2427.769,Пермский край
2019-09-15 09:00:00.000,2146.965,1636.457,688.059,1276.5,1260.07,2433.264,Пермский край
2019-09-15 10:00:00.000,2143.687,1664.167,713.963,1260.76,1244.93,2429.886,Пермский край
2019-09-15 11:00:00.000,2162.496,1644.899,713.177,1265.42,1248.91,2448.695,Пермский край
2019-09-15 12:00:00.000,2150.036,1656.354,712.157,1261.04,1244.89,2436.235,Пермский край
2019-09-15 13:00:00.000,2128.824,1675.259,709.969,1256.85,1241.09,2415.023,Пермский край
2019-09-15 14:00:00.000,2139.185,1659.34,704.204,1256.22,1240.24,2425.384,Пермский край
2019-09-15 15:00:00.000,2152.688,1624.326,681.587,1264.13,1247.57,2438.887,Пермский край
